run,variant,candidates,long_only,pyramiding,seed,total_return,sharpe,max_drawdown,n_trades,win_rate
leaderboard_rules,long,screened five,True,False,308,-0.0222,-0.4872,-0.0816,30,0.3667
leaderboard_rules,long,screened five,True,False,309,-0.153,-3.9416,-0.1567,29,0.2414
leaderboard_rules,long,screened five,True,False,310,-0.104,-3.2358,-0.1151,25,0.36
leaderboard_rules,long,screened five,True,False,311,0.0094,0.3745,-0.0816,22,0.4091
leaderboard_rules,long,screened five,True,False,312,-0.0317,-0.6156,-0.0743,35,0.4
leaderboard_rules,long,screened five,True,False,313,-0.101,-2.433,-0.1225,30,0.3333
leaderboard_rules,long,screened five,True,False,314,0.0521,1.2973,-0.0626,23,0.4783
leaderboard_rules,long,screened five,True,False,315,0.0183,0.6782,-0.0699,19,0.5263
leaderboard_rules,long,screened five,True,False,316,-0.1138,-3.6472,-0.1241,24,0.25
leaderboard_rules,long,screened five,True,False,317,-0.1024,-2.8364,-0.1047,27,0.2963
leaderboard_rules,long,screened five,True,False,318,-0.0932,-2.2245,-0.0932,31,0.3226
leaderboard_rules,long,screened five,True,False,319,-0.1278,-3.4755,-0.1755,31,0.2581
leaderboard_rules,long,screened five,True,False,320,0.0223,0.685,-0.0473,27,0.4815
leaderboard_rules,long,screened five,True,False,321,-0.0633,-2.0449,-0.0744,24,0.2917
leaderboard_rules,long,screened five,True,False,322,-0.0394,-0.8104,-0.1252,25,0.36
leaderboard_rules,long,screened five,True,False,323,-0.0632,-1.7554,-0.0713,30,0.4
leaderboard_rules,long,screened five,True,False,324,-0.0577,-1.3009,-0.1105,31,0.3871
leaderboard_rules,long,screened five,True,False,325,-0.0615,-1.9725,-0.0878,28,0.3929
leaderboard_rules,long,screened five,True,False,326,-0.0682,-1.7211,-0.0751,26,0.3462
leaderboard_rules,long,screened five,True,False,327,-0.0403,-1.2661,-0.0633,26,0.3846
leaderboard_rules,long,screened five,True,False,328,0.0456,1.5328,-0.0497,28,0.4643
leaderboard_rules,long,screened five,True,False,329,-0.0938,-2.5348,-0.1004,30,0.3
leaderboard_rules,long,screened five,True,False,330,0.0698,1.5489,-0.0562,31,0.2903
leaderboard_rules,long,screened five,True,False,331,-0.0869,-2.9851,-0.0934,25,0.4
leaderboard_rules,long,screened five,True,False,332,-0.0277,-0.4673,-0.1256,29,0.3448
leaderboard_rules,long,screened five,True,False,333,-0.047,-1.3589,-0.0677,20,0.35
leaderboard_rules,long,screened five,True,False,334,-0.0163,-0.2389,-0.1115,29,0.3793
leaderboard_rules,long,screened five,True,False,335,-0.1017,-4.8079,-0.1064,22,0.4091
leaderboard_rules,long,screened five,True,False,336,0.0059,0.2226,-0.0759,26,0.4231
leaderboard_rules,long,screened five,True,False,337,0.0033,0.1653,-0.0403,27,0.4074
leaderboard_rules,long,screened five,True,False,338,-0.1156,-3.584,-0.121,30,0.3667
leaderboard_rules,long,screened five,True,False,339,-0.0672,-1.7744,-0.1171,26,0.2692
leaderboard_rules,long,screened five,True,False,340,0.0286,0.809,-0.0821,25,0.48
leaderboard_rules,long,screened five,True,False,341,-0.0409,-1.3369,-0.0772,21,0.2857
leaderboard_rules,long,screened five,True,False,342,-0.0195,-0.4977,-0.0764,28,0.3571
leaderboard_rules,long,screened five,True,False,343,-0.0243,-0.4823,-0.0651,28,0.2857
leaderboard_rules,long,screened five,True,False,344,-0.0965,-2.2049,-0.1264,32,0.2812
leaderboard_rules,long,screened five,True,False,345,0.0553,1.5155,-0.0391,30,0.5
leaderboard_rules,long,screened five,True,False,346,0.0159,0.4826,-0.0686,27,0.3704
leaderboard_rules,long,screened five,True,False,347,0.0078,0.3072,-0.0568,28,0.3929
leaderboard_rules,long,screened five,True,False,348,0.0158,0.4495,-0.0662,29,0.4483
leaderboard_rules,long,screened five,True,False,349,-0.0171,-0.4133,-0.0647,25,0.48
leaderboard_rules,long,screened five,True,False,350,-0.1427,-4.1023,-0.1427,29,0.2759
leaderboard_rules,long,screened five,True,False,351,-0.0221,-0.4696,-0.0545,23,0.3043
leaderboard_rules,long,screened five,True,False,352,-0.0336,-0.7076,-0.0518,29,0.4138
leaderboard_rules,long,screened five,True,False,353,-0.0035,0.0045,-0.0903,32,0.4375
leaderboard_rules,long,screened five,True,False,354,-0.0314,-1.0071,-0.103,23,0.4348
leaderboard_rules,long,screened five,True,False,355,-0.1142,-3.6488,-0.117,30,0.3
leaderboard_rules,long,screened five,True,False,356,-0.1473,-4.8942,-0.162,27,0.3704
leaderboard_rules,long,screened five,True,False,357,-0.0407,-1.0864,-0.0665,29,0.3448
leaderboard_rules,long,screened five,True,False,358,-0.1099,-2.9288,-0.12,23,0.4348
leaderboard_rules,long,screened five,True,False,359,-0.085,-3.0191,-0.0983,24,0.3333
leaderboard_rules,long,screened five,True,False,360,-0.1502,-3.6168,-0.1669,29,0.3448
leaderboard_rules,long,screened five,True,False,361,-0.0406,-0.8347,-0.0986,31,0.4194
leaderboard_rules,long,screened five,True,False,362,-0.0752,-2.0422,-0.0862,31,0.2581
leaderboard_rules,long,screened five,True,False,363,-0.0034,-0.0226,-0.088,24,0.4167
leaderboard_rules,long,screened five,True,False,364,-0.0994,-3.1101,-0.1175,25,0.4
leaderboard_rules,long,screened five,True,False,365,0.0196,0.5491,-0.0553,32,0.4062
leaderboard_rules,long,screened five,True,False,366,0.0634,1.4873,-0.0511,26,0.4231
leaderboard_rules,long,screened five,True,False,367,-0.0354,-1.0371,-0.0549,21,0.4286
leaderboard_rules,long,screened five,True,False,368,0.0214,0.6544,-0.0645,25,0.32
leaderboard_rules,long,screened five,True,False,369,-0.0057,-0.0842,-0.0672,31,0.5484
leaderboard_rules,long,screened five,True,False,370,-0.0751,-1.2152,-0.1115,28,0.2857
leaderboard_rules,long,screened five,True,False,371,-0.1082,-4.3426,-0.123,34,0.2647
leaderboard_rules,long,screened five,True,False,372,0.0046,0.1956,-0.0583,26,0.3846
leaderboard_rules,long,screened five,True,False,373,-0.0352,-0.9626,-0.053,28,0.3929
leaderboard_rules,long,screened five,True,False,374,-0.0984,-2.4163,-0.1026,32,0.3438
leaderboard_rules,long,screened five,True,False,375,-0.0591,-1.0104,-0.0844,35,0.3143
leaderboard_rules,long,screened five,True,False,376,0.017,0.4876,-0.0613,29,0.3103
leaderboard_rules,long,screened five,True,False,377,-0.0522,-1.3767,-0.0898,30,0.3667
leaderboard_rules,long,screened five,True,False,378,0.0408,1.1752,-0.0325,27,0.4815
leaderboard_rules,long,screened five,True,False,379,0.0708,1.8437,-0.0427,21,0.4286
leaderboard_rules,long,screened five,True,False,380,-0.0426,-0.8276,-0.0813,34,0.4412
leaderboard_rules,long,screened five,True,False,381,0.0452,1.1969,-0.0435,24,0.5417
leaderboard_rules,long,screened five,True,False,382,-0.0941,-2.3981,-0.1067,27,0.4444
leaderboard_rules,long,screened five,True,False,383,0.0007,0.1001,-0.0599,28,0.4643
leaderboard_rules,long,screened five,True,False,384,-0.0768,-1.6337,-0.1305,31,0.3226
leaderboard_rules,long,screened five,True,False,385,-0.0347,-1.4496,-0.0571,24,0.375
leaderboard_rules,long,screened five,True,False,386,-0.0107,-0.2723,-0.0706,34,0.3824
leaderboard_rules,long,screened five,True,False,387,-0.088,-2.2192,-0.1237,25,0.32
leaderboard_rules,long,screened five,True,False,388,0.0259,0.7861,-0.0525,28,0.5
leaderboard_rules,long,screened five,True,False,389,-0.0768,-2.7893,-0.0801,27,0.3704
leaderboard_rules,long,screened five,True,False,390,0.0834,2.058,-0.0679,30,0.3333
leaderboard_rules,long,screened five,True,False,391,-0.0658,-1.5267,-0.0658,27,0.2963
leaderboard_rules,long,screened five,True,False,392,-0.1084,-3.5545,-0.1379,25,0.28
leaderboard_rules,long,screened five,True,False,393,-0.0704,-1.3914,-0.0993,30,0.3333
leaderboard_rules,long,screened five,True,False,394,-0.0437,-1.034,-0.0912,29,0.3793
leaderboard_rules,long,screened five,True,False,395,-0.0521,-1.9535,-0.1024,24,0.3333
leaderboard_rules,long,screened five,True,False,396,-0.0659,-1.773,-0.0949,28,0.3571
leaderboard_rules,long,screened five,True,False,397,-0.0161,-0.2867,-0.1012,28,0.4286
leaderboard_rules,long,screened five,True,False,398,-0.0526,-1.4528,-0.067,32,0.3438
leaderboard_rules,long,screened five,True,False,399,0.1003,2.3531,-0.0337,26,0.4231
leaderboard_rules,long,screened five,True,False,400,-0.0857,-3.3349,-0.1041,28,0.3571
leaderboard_rules,long,screened five,True,False,401,-0.0611,-1.7982,-0.0646,22,0.4091
leaderboard_rules,long,screened five,True,False,402,-0.1898,-4.3924,-0.1898,29,0.2759
leaderboard_rules,long,screened five,True,False,403,-0.0306,-0.6117,-0.0823,24,0.375
leaderboard_rules,long,screened five,True,False,404,-0.058,-1.5369,-0.1227,32,0.3438
leaderboard_rules,long,screened five,True,False,405,-0.012,-0.5508,-0.0414,27,0.5185
leaderboard_rules,long,screened five,True,False,406,0.0152,0.4693,-0.0709,28,0.3571
leaderboard_rules,long,screened five,True,False,407,-0.0294,-0.5401,-0.1035,30,0.3667
leaderboard_rules,long,screened five,True,False,408,-0.0543,-0.9254,-0.1076,27,0.3704
leaderboard_rules,long,screened five,True,False,409,-0.0638,-2.0628,-0.1007,26,0.3846
leaderboard_rules,long,screened five,True,False,410,-0.1263,-2.0651,-0.1355,33,0.2424
leaderboard_rules,long,screened five,True,False,411,-0.0493,-1.1555,-0.0789,26,0.4615
leaderboard_rules,long,screened five,True,False,412,-0.0869,-2.1868,-0.1105,31,0.3871
leaderboard_rules,long,screened five,True,False,413,-0.0419,-0.9275,-0.075,28,0.3214
leaderboard_rules,long,screened five,True,False,414,-0.0646,-1.4861,-0.1073,30,0.2667
leaderboard_rules,long,screened five,True,False,415,-0.057,-1.5117,-0.1041,22,0.4545
leaderboard_rules,long,screened five,True,False,416,-0.0354,-0.8341,-0.0701,26,0.4231
leaderboard_rules,long,screened five,True,False,417,-0.0916,-1.8526,-0.1012,28,0.3214
leaderboard_rules,long,screened five,True,False,418,-0.0744,-2.6187,-0.0901,27,0.3704
leaderboard_rules,long,screened five,True,False,419,0.0779,1.6028,-0.0713,31,0.4194
leaderboard_rules,long,screened five,True,False,420,0.1286,2.5306,-0.0676,25,0.52
leaderboard_rules,long,screened five,True,False,421,-0.0427,-0.736,-0.1066,28,0.3571
leaderboard_rules,long,screened five,True,False,422,0.0872,1.6173,-0.0426,22,0.4545
leaderboard_rules,long,screened five,True,False,423,-0.0267,-0.7513,-0.0558,26,0.4615
leaderboard_rules,long,screened five,True,False,424,-0.1094,-2.847,-0.1264,28,0.3571
leaderboard_rules,long,screened five,True,False,425,-0.0079,-0.2149,-0.0389,23,0.4348
leaderboard_rules,long,screened five,True,False,426,0.0048,0.2241,-0.0752,28,0.3571
leaderboard_rules,long,screened five,True,False,427,0.0332,0.8456,-0.04,27,0.4074
leaderboard_rules,long,screened five,True,False,428,0.007,0.2434,-0.0644,27,0.5556
leaderboard_rules,long,screened five,True,False,429,-0.0127,-0.3491,-0.0448,28,0.3571
leaderboard_rules,long,screened five,True,False,430,-0.0531,-1.37,-0.103,27,0.4074
leaderboard_rules,long,screened five,True,False,431,-0.1669,-5.1414,-0.1734,25,0.2
leaderboard_rules,long,screened five,True,False,432,0.0093,0.2862,-0.0945,23,0.5652
leaderboard_rules,long,screened five,True,False,433,-0.0919,-3.1362,-0.1057,24,0.4167
leaderboard_rules,long,screened five,True,False,434,-0.0556,-1.4202,-0.075,26,0.3462
leaderboard_rules,long,screened five,True,False,435,-0.0232,-0.4526,-0.0778,33,0.4545
leaderboard_rules,long,screened five,True,False,436,0.0103,0.3348,-0.0647,29,0.4483
leaderboard_rules,long,screened five,True,False,437,-0.1037,-3.0213,-0.111,27,0.2222
leaderboard_rules,long,screened five,True,False,438,-0.0849,-2.0519,-0.1195,24,0.375
leaderboard_rules,long,screened five,True,False,439,-0.0044,-0.0775,-0.0531,24,0.4583
leaderboard_rules,long,screened five,True,False,440,0.0138,0.5291,-0.048,24,0.5
leaderboard_rules,long,screened five,True,False,441,-0.0103,-0.2183,-0.0771,28,0.3929
leaderboard_rules,long,screened five,True,False,442,-0.1027,-2.9627,-0.1086,27,0.2222
leaderboard_rules,long,screened five,True,False,443,-0.0437,-1.2171,-0.0655,26,0.3462
leaderboard_rules,long,screened five,True,False,444,-0.0704,-1.9192,-0.0843,27,0.3704
leaderboard_rules,long,screened five,True,False,445,0.0081,0.2805,-0.0706,30,0.4333
leaderboard_rules,long,screened five,True,False,446,-0.1346,-2.8342,-0.1535,27,0.2593
leaderboard_rules,long,screened five,True,False,447,-0.0691,-2.4305,-0.0763,32,0.3438
leaderboard_rules,long,screened five,True,False,448,-0.1468,-6.1957,-0.1521,24,0.2917
leaderboard_rules,long,screened five,True,False,449,-0.0961,-2.8561,-0.0997,26,0.3846
leaderboard_rules,long,screened five,True,False,450,-0.1284,-3.8792,-0.1332,28,0.25
leaderboard_rules,long,screened five,True,False,451,-0.0673,-2.541,-0.086,23,0.2609
leaderboard_rules,long,screened five,True,False,452,-0.0755,-2.2787,-0.0852,24,0.375
leaderboard_rules,long,screened five,True,False,453,-0.1081,-2.0833,-0.1379,32,0.375
leaderboard_rules,long,screened five,True,False,454,0.01,0.2997,-0.0497,31,0.4194
leaderboard_rules,long,screened five,True,False,455,0.0221,0.6228,-0.0735,27,0.4074
leaderboard_rules,long,screened five,True,False,456,-0.0212,-0.4834,-0.0655,24,0.4583
leaderboard_rules,long,screened five,True,False,457,-0.0727,-2.2488,-0.1127,28,0.3571
leaderboard_rules,long,screened five,True,False,458,-0.0104,-0.2493,-0.0719,24,0.4167
leaderboard_rules,long,screened five,True,False,459,-0.0194,-0.4693,-0.0714,32,0.4375
leaderboard_rules,long,screened five,True,False,460,-0.0524,-2.0003,-0.0781,23,0.3043
leaderboard_rules,long,screened five,True,False,461,-0.0177,-0.389,-0.0545,29,0.3448
leaderboard_rules,long,screened five,True,False,462,-0.0291,-0.5837,-0.083,33,0.4242
leaderboard_rules,long,screened five,True,False,463,-0.0481,-1.077,-0.0705,29,0.3448
leaderboard_rules,long,screened five,True,False,464,-0.1033,-2.7738,-0.1378,29,0.2414
leaderboard_rules,long,screened five,True,False,465,-0.1146,-3.4884,-0.1289,26,0.2308
leaderboard_rules,long,screened five,True,False,466,-0.044,-1.3344,-0.0725,31,0.4194
leaderboard_rules,long,screened five,True,False,467,-0.003,0.0412,-0.0874,30,0.5333
leaderboard_rules,long,screened five,True,False,468,-0.0621,-1.838,-0.1001,33,0.303
leaderboard_rules,long,screened five,True,False,469,-0.0949,-2.7513,-0.105,27,0.2222
leaderboard_rules,long,screened five,True,False,470,-0.1307,-3.1564,-0.1465,34,0.3529
leaderboard_rules,long,screened five,True,False,471,-0.0014,0.0794,-0.0809,23,0.3913
leaderboard_rules,long,screened five,True,False,472,-0.0213,-0.3166,-0.0657,33,0.4242
leaderboard_rules,long,screened five,True,False,473,-0.0747,-1.7459,-0.1465,30,0.4
leaderboard_rules,long,screened five,True,False,474,0.073,1.6722,-0.0791,24,0.5417
leaderboard_rules,long,screened five,True,False,475,0.0119,0.3567,-0.0556,24,0.375
leaderboard_rules,long,screened five,True,False,476,-0.0258,-0.6899,-0.0558,24,0.375
leaderboard_rules,long,screened five,True,False,477,-0.071,-2.5029,-0.0904,32,0.375
leaderboard_rules,long,screened five,True,False,478,0.0943,2.3907,-0.0324,25,0.36
leaderboard_rules,long,screened five,True,False,479,0.0481,1.3063,-0.0562,29,0.4138
leaderboard_rules,long,screened five,True,False,480,-0.0907,-1.8509,-0.0993,19,0.3158
leaderboard_rules,long,screened five,True,False,481,-0.0434,-0.9613,-0.1,29,0.2069
leaderboard_rules,long,screened five,True,False,482,-0.0632,-1.656,-0.0932,25,0.28
leaderboard_rules,long,screened five,True,False,483,-0.0415,-0.9585,-0.0817,24,0.4583
leaderboard_rules,long,screened five,True,False,484,-0.0166,-0.4182,-0.0541,30,0.4
leaderboard_rules,long,screened five,True,False,485,-0.0983,-3.3883,-0.1006,25,0.28
leaderboard_rules,long,screened five,True,False,486,-0.0413,-0.9907,-0.0593,26,0.2692
leaderboard_rules,long,screened five,True,False,487,-0.0644,-1.9692,-0.0833,25,0.4
leaderboard_rules,long,screened five,True,False,488,-0.0366,-0.7684,-0.0695,38,0.4211
leaderboard_rules,long,screened five,True,False,489,-0.0781,-1.5477,-0.1154,31,0.3548
leaderboard_rules,long,screened five,True,False,490,-0.1561,-3.5508,-0.1728,34,0.2941
leaderboard_rules,long,screened five,True,False,491,-0.1168,-3.2775,-0.1187,20,0.2
leaderboard_rules,long,screened five,True,False,492,-0.1371,-3.4788,-0.1443,26,0.3077
leaderboard_rules,long,screened five,True,False,493,-0.008,-0.087,-0.07,31,0.3871
leaderboard_rules,long,screened five,True,False,494,0.0068,0.28,-0.0417,25,0.48
leaderboard_rules,long,screened five,True,False,495,0.0425,1.1738,-0.0604,31,0.5484
leaderboard_rules,long,screened five,True,False,496,-0.0375,-1.2357,-0.0786,28,0.3571
leaderboard_rules,long,screened five,True,False,497,-0.0521,-1.5562,-0.0855,27,0.2963
leaderboard_rules,long,screened five,True,False,498,-0.0918,-2.0643,-0.1086,33,0.3939
leaderboard_rules,long,screened five,True,False,499,-0.1543,-3.7146,-0.1778,30,0.2333
position_limit,long_cap25,screened five,True,False,0,0.0328,0.7464,-0.0674,21,0.3333
position_limit,long_cap25,screened five,True,False,1,-0.1206,-4.5036,-0.1215,26,0.1923
position_limit,long_cap25,screened five,True,False,2,-0.0521,-1.5159,-0.0762,31,0.3226
position_limit,long_cap25,screened five,True,False,3,-0.098,-2.5894,-0.1061,27,0.3333
position_limit,long_cap25,screened five,True,False,4,-0.0485,-1.1803,-0.0666,26,0.3462
position_limit,long_cap25,screened five,True,False,5,-0.0482,-1.1202,-0.084,30,0.3667
position_limit,long_cap25,screened five,True,False,6,-0.0412,-1.2507,-0.0633,28,0.3929
position_limit,long_cap25,screened five,True,False,7,-0.0847,-1.9673,-0.1085,25,0.4
position_limit,long_cap25,screened five,True,False,8,-0.046,-1.4907,-0.0908,27,0.2963
position_limit,long_cap25,screened five,True,False,9,0.052,1.4181,-0.0448,16,0.375
position_limit,long_cap25,screened five,True,False,10,0.0104,0.3536,-0.0741,31,0.4516
position_limit,long_cap25,screened five,True,False,11,-0.011,-0.448,-0.0503,25,0.4
position_limit,long_cap25,screened five,True,False,12,-0.1096,-3.0612,-0.124,34,0.2941
position_limit,long_cap25,screened five,True,False,13,-0.1233,-3.2136,-0.1557,29,0.4138
position_limit,long_cap25,screened five,True,False,14,-0.0007,0.0636,-0.0325,27,0.5185
position_limit,long_cap25,screened five,True,False,15,-0.0058,-0.0737,-0.0495,28,0.25
position_limit,long_cap25,screened five,True,False,16,-0.021,-0.5712,-0.0347,28,0.4286
position_limit,long_cap25,screened five,True,False,17,-0.1103,-3.4355,-0.1223,33,0.2424
position_limit,long_cap25,screened five,True,False,18,-0.0189,-0.4923,-0.0431,24,0.3333
position_limit,long_cap25,screened five,True,False,19,-0.0593,-2.3407,-0.0704,32,0.375
position_limit,long_cap25,screened five,True,False,20,0.0079,0.2732,-0.0729,29,0.5172
position_limit,long_cap25,screened five,True,False,21,-0.0833,-2.9226,-0.0833,27,0.3704
position_limit,long_cap25,screened five,True,False,22,-0.1319,-4.6796,-0.1392,37,0.2973
position_limit,long_cap25,screened five,True,False,23,-0.1725,-5.2451,-0.1746,32,0.3438
position_limit,long_cap25,screened five,True,False,24,-0.0865,-2.8933,-0.1056,26,0.3846
position_limit,long_cap25,screened five,True,False,25,-0.0755,-1.8892,-0.1026,27,0.3333
position_limit,long_cap25,screened five,True,False,26,-0.1167,-3.9449,-0.1229,28,0.25
position_limit,long_cap25,screened five,True,False,27,-0.1204,-3.9656,-0.1235,30,0.3333
position_limit,long_cap25,screened five,True,False,28,0.0145,0.6071,-0.0375,18,0.4444
position_limit,long_cap25,screened five,True,False,29,-0.0209,-0.6052,-0.0636,25,0.48
position_limit,long_cap25,screened five,True,False,30,0.0842,2.1981,-0.0353,27,0.4815
